Text,Label,is_alpha,is_numeric,capital_initial,unigram,bigram,trigram,text_length,contain_period,contain_percent,contain_hyphen,contain_word_percent
Tudor Investment Corp,Company,1,0,1,0,0,1,21,0,0,0,0
Tumblr,Company,1,0,1,1,0,0,6,0,0,0,0
Twitch,Company,1,0,1,1,0,0,6,0,0,0,0
Twitter Inc,Company,1,0,1,0,1,0,11,0,0,0,0
Twitter,Company,1,0,1,1,0,0,7,0,0,0,0
Two,Company,1,0,1,1,0,0,3,0,0,0,0
Ty Inc,Company,1,0,1,0,1,0,6,0,0,0,0
Tyco International,Company,1,0,1,0,1,0,18,0,0,0,0
Tyco,Company,1,0,1,1,0,0,4,0,0,0,0
Tyson Foods Inc,Company,1,0,1,0,0,1,15,0,0,0,0
Uber,Company,1,0,1,1,0,0,4,0,0,0,0
Ultrasonic,Company,1,0,1,1,0,0,10,0,0,0,0
Unicharm Corp,Company,1,0,1,0,1,0,13,0,0,0,0
Unilever,Company,1,0,1,1,0,0,8,0,0,0,0
Union Square Hospitality Group,Company,1,0,1,0,0,1,30,0,0,0,0
United Aircraft Corp,Company,1,0,1,0,0,1,20,0,0,0,0
United Airlines Continental Holdings Inc,Company,1,0,1,0,0,1,40,0,0,0,0
United Continental Holdings Inc,Company,1,0,1,0,0,1,31,0,0,0,0
United Parcel Service Inc,Company,1,0,1,0,0,1,25,0,0,0,0
United States Marine Corp,Company,1,0,1,0,0,1,25,0,0,0,0
United Technologies Corp,Company,1,0,1,0,0,1,24,0,0,0,0
United Technology Corp,Company,1,0,1,0,0,1,22,0,0,0,0
United Therapeutics Corp,Company,1,0,1,0,0,1,24,0,0,0,0
United Therapeutics,Company,1,0,1,0,1,0,19,0,0,0,0
Universa Investments,Company,1,0,1,0,1,0,20,0,0,0,0
Universal Basic Inc,Company,1,0,1,0,0,1,19,0,0,0,0
Universal Corp,Company,1,0,1,0,1,0,14,0,0,0,0
Universal Media Corp,Company,1,0,1,0,0,1,20,0,0,0,0
Universal Music Group,Company,1,0,1,0,0,1,21,0,0,0,0
Urban Outfitters Inc,Company,1,0,1,0,0,1,20,0,0,0,0
Urban Outfitters,Company,1,0,1,0,1,0,16,0,0,0,0
Valeant Pharmaceuticals Inc,Company,1,0,1,0,0,1,27,0,0,0,0
Valeant Pharmaceuticals International Inc,Company,1,0,1,0,0,1,41,0,0,0,0
Valeant,Company,1,0,1,1,0,0,7,0,0,0,0
Valero Energy Corp,Company,1,0,1,0,0,1,18,0,0,0,0
Van Tuyl Group,Company,1,0,1,0,0,1,14,0,0,0,0
Vanguard Group,Company,1,0,1,0,1,0,14,0,0,0,0
Vanguard Investment Strategy Group,Company,1,0,1,0,0,1,34,0,0,0,0
Vanguard,Company,1,0,1,1,0,0,8,0,0,0,0
Vanke Group,Company,1,0,1,0,1,0,11,0,0,0,0
Vanke,Company,1,0,1,1,0,0,5,0,0,0,0
Vere Group,Company,1,0,1,0,1,0,10,0,0,0,0
Verifone Systems Inc,Company,1,0,1,0,0,1,20,0,0,0,0
Verizon Communications Inc,Company,1,0,1,0,0,1,26,0,0,0,0
Verizon Communications,Company,1,0,1,0,1,0,22,0,0,0,0
Verizon,Company,1,0,1,1,0,0,7,0,0,0,0
Vermin Inc,Company,1,0,1,0,1,0,10,0,0,0,0
Viacom Inc,Company,1,0,1,0,1,0,10,0,0,0,0
Vianet Group,Company,1,0,1,0,1,0,12,0,0,0,0
Vie Inc,Company,1,0,1,0,1,0,7,0,0,0,0
Virgin America Founding,Company,1,0,1,0,0,1,23,0,0,0,0
Virgin America,Company,1,0,1,0,1,0,14,0,0,0,0
Virgin Group,Company,1,0,1,0,1,0,12,0,0,0,0
Virgin,Company,1,0,1,1,0,0,6,0,0,0,0
Visa Inc,Company,1,0,1,0,1,0,8,0,0,0,0
Visa,Company,1,0,1,1,0,0,4,0,0,0,0
Vision Inc,Company,1,0,1,0,1,0,10,0,0,0,0
Vision Knight Capital,Company,1,0,1,0,0,1,21,0,0,0,0
Vision Media Group,Company,1,0,1,0,0,1,18,0,0,0,0
Vitaco Health Group,Company,1,0,1,0,0,1,19,0,0,0,0
Vivint Inc,Company,1,0,1,0,1,0,10,0,0,0,0
Vivint Solar Inc,Company,1,0,1,0,0,1,16,0,0,0,0
Vodafone Vittorio Colao,Company,1,0,1,0,0,1,23,0,0,0,0
Volkswagen Automotive Co Ltd,Company,1,0,1,0,0,1,28,0,0,0,0
Volkswagen Group,Company,1,0,1,0,1,0,16,0,0,0,0
Volvo,Company,1,0,1,1,0,0,5,0,0,0,0
Wachovia Corp,Company,1,0,1,0,1,0,13,0,0,0,0
Wahaha Group,Company,1,0,1,0,1,0,12,0,0,0,0
Waldorf Hilton Worldwide Holdings Inc,Company,1,0,1,0,0,1,37,0,0,0,0
Walmart Corp,Company,1,0,1,0,1,0,12,0,0,0,0
Walmart Stores Inc,Company,1,0,1,0,0,1,18,0,0,0,0
Walmart,Company,1,0,1,1,0,0,7,0,0,0,0
Walter Investment Management Corp,Company,1,0,1,0,0,1,33,0,0,0,0
Wanda Cinema Line Co Ltd,Company,1,0,1,0,0,1,24,0,0,0,0
Wanda Commercial Properties Group Co Ltd,Company,1,0,1,0,0,1,40,0,0,0,0
Wanda Commercial Properties Group,Company,1,0,1,0,0,1,33,0,0,0,0
Wanda Group,Company,1,0,1,0,1,0,11,0,0,0,0
Wanda Hotel Development Co Ltd,Company,1,0,1,0,0,1,30,0,0,0,0
Wanxiang Group,Company,1,0,1,0,1,0,14,0,0,0,0
Warner Music Group,Company,1,0,1,0,0,1,18,0,0,0,0
Washington Mutual Inc,Company,1,0,1,0,0,1,21,0,0,0,0
Washington Research Group,Company,1,0,1,0,0,1,25,0,0,0,0
Wasu Media Holding Co Ltd,Company,1,0,1,0,0,1,25,0,0,0,0
Wayfair Inc,Company,1,0,1,0,1,0,11,0,0,0,0
Wealth Logic,Company,1,0,1,0,1,0,12,0,0,0,0
Wealthy Investors Are Inc,Company,1,0,1,0,0,1,25,0,0,0,0
Weaved,Company,1,0,1,1,0,0,6,0,0,0,0
Wedbush Morgan Securities Inc,Company,1,0,1,0,0,1,29,0,0,0,0
Weibo Corp,Company,1,0,1,0,1,0,10,0,0,0,0
Wells Fargo Corp,Company,1,0,1,0,0,1,16,0,0,0,0
Wells Fargo Inc,Company,1,0,1,0,0,1,15,0,0,0,0
Western Corp,Company,1,0,1,0,1,0,12,0,0,0,0
Westor Capital Group Inc,Company,1,0,1,0,0,1,24,0,0,0,0
Westor Capital Group,Company,1,0,1,0,0,1,20,0,0,0,0
Westpac Banking Corp,Company,1,0,1,0,0,1,20,0,0,0,0
Westport Mortgage,Company,1,0,1,0,1,0,17,0,0,0,0
Wet Seal Inc,Company,1,0,1,0,0,1,12,0,0,0,0
When Lorillard Inc,Company,1,0,1,0,0,1,18,0,0,0,0
Whirlpool Corp,Company,1,0,1,0,1,0,14,0,0,0,0
Whisper,Company,1,0,1,1,0,0,7,0,0,0,0
White Mountains Insurance Group,Company,1,0,1,0,0,1,31,0,0,0,0
Whole Foods Market Inc,Company,1,0,1,0,0,1,22,0,0,0,0
Whole Foods Market,Company,1,0,1,0,0,1,18,0,0,0,0
Whole Foods,Company,1,0,1,0,1,0,11,0,0,0,0
Willis Group,Company,1,0,1,0,1,0,12,0,0,0,0
Wintek Corp,Company,1,0,1,0,1,0,11,0,0,0,0
Wisconsin Energy Corp,Company,1,0,1,0,0,1,21,0,0,0,0
Wisconsin,Company,1,0,1,1,0,0,9,0,0,0,0
Wistron Corp,Company,1,0,1,0,1,0,12,0,0,0,0
Wix,Company,1,0,1,1,0,0,3,0,0,0,0
Word,Company,1,0,1,1,0,0,4,0,0,0,0
Workday Inc,Company,1,0,1,0,1,0,11,0,0,0,0
Working Group,Company,1,0,1,0,1,0,13,0,0,0,0
World Bank Group,Company,1,0,1,0,0,1,16,0,0,0,0
World Cup Group,Company,1,0,1,0,0,1,15,0,0,0,0
World Entertainment Inc,Company,1,0,1,0,0,1,23,0,0,0,0
Wyeth,Company,1,0,1,1,0,0,5,0,0,0,0
Wynn Resorts,Company,1,0,1,0,1,0,12,0,0,0,0
Xerox Inc,Company,1,0,1,0,1,0,9,0,0,0,0
Xiaomi,Company,1,0,1,1,0,0,6,0,0,0,0
Xugong Group,Company,1,0,1,0,1,0,12,0,0,0,0
Yahoo Inc,Company,1,0,1,0,1,0,9,0,0,0,0
Yahoo Japan Corp,Company,1,0,1,0,0,1,16,0,0,0,0
Yahoo,Company,1,0,1,1,0,0,5,0,0,0,0
Yelp Inc,Company,1,0,1,0,1,0,8,0,0,0,0
Yelp,Company,1,0,1,1,0,0,4,0,0,0,0
Yonyou Software Co Ltd,Company,1,0,1,0,0,1,22,0,0,0,0
Youku Tudou Inc,Company,1,0,1,0,0,1,15,0,0,0,0
Yuasa Corp,Company,1,0,1,0,1,0,10,0,0,0,0
Yum Brands Inc,Company,1,0,1,0,0,1,14,0,0,0,0
Yves Saint Laurent,Company,1,0,1,0,0,1,18,0,0,0,0
Zeneca,Company,1,0,1,1,0,0,6,0,0,0,0
Zhejiang Geely Holding Group,Company,1,0,1,0,0,1,28,0,0,0,0
Zhejiang Jiayuan Group,Company,1,0,1,0,0,1,22,0,0,0,0
Zhongjiang Group,Company,1,0,1,0,1,0,16,0,0,0,0
Zhongrong Metal Products Co Ltd,Company,1,0,1,0,0,1,31,0,0,0,0
Zhuhai Zhenrong Corp,Company,1,0,1,0,0,1,20,0,0,0,0
Ziff Capital Management Group,Company,1,0,1,0,0,1,29,0,0,0,0
Zillow,Company,1,0,1,1,0,0,6,0,0,0,0
Zimmer Holdings Inc,Company,1,0,1,0,0,1,19,0,0,0,0
Zoetis Inc,Company,1,0,1,0,1,0,10,0,0,0,0
Zone Inc,Company,1,0,1,0,1,0,8,0,0,0,0
Zumiez Inc,Company,1,0,1,0,1,0,10,0,0,0,0
Zynga Inc,Company,1,0,1,0,1,0,9,0,0,0,0
News Corp,Company,1,0,1,0,1,0,9,0,0,0,0
Apple,Company,1,0,1,1,0,0,5,0,0,0,0
BlackRock Inc,Company,1,0,1,0,1,0,13,0,0,0,0
Appaloosa Management LP,Company,1,0,1,0,0,1,23,0,0,0,0
State Street Corp,Company,1,0,1,0,0,1,17,0,0,0,0
ProShares,Company,1,0,1,1,0,0,9,0,0,0,0
Direxion,Company,1,0,1,1,0,0,8,0,0,0,0
Facebook,Company,1,0,1,1,0,0,8,0,0,0,0
SolarCity,Company,1,0,1,1,0,0,9,0,0,0,0
SunRun,Company,1,0,1,1,0,0,6,0,0,0,0
Bloomberg,Company,1,0,1,1,0,0,9,0,0,0,0
Apple,Company,1,0,1,1,0,0,5,0,0,0,0
F.W. Woolworth Company,Company,1,0,1,0,0,1,22,1,0,0,0
Krispy Kreme,Company,1,0,1,0,1,0,12,0,0,0,0
Morningstar,Company,1,0,1,1,0,0,11,0,0,0,0
Twitter,Company,1,0,1,1,0,0,7,0,0,0,0
Bitpay,Company,1,0,1,1,0,0,6,0,0,0,0
Google,Company,1,0,1,1,0,0,6,0,0,0,0
Bank of Tokyo-Mitsubishi UFJ,Company,1,0,1,0,0,1,28,0,0,1,0
Capital Economics,Company,1,0,1,0,1,0,17,0,0,0,0
Microsoft,Company,1,0,1,1,0,0,9,0,0,0,0
NBA,Company,1,0,1,1,0,0,3,0,0,0,0
Federal Reserve Bank of Chicago,Company,1,0,1,0,0,1,31,0,0,0,0
FOX,Company,1,0,1,1,0,0,3,0,0,0,0
Clorox Co,Company,1,0,1,0,1,0,9,0,0,0,0
SurveyMonkey,Company,1,0,1,1,0,0,12,0,0,0,0
Instagram,Company,1,0,1,1,0,0,9,0,0,0,0
AFR Telstra,Company,1,0,1,0,1,0,11,0,0,0,0
Goldman Sachs,Company,1,0,1,0,1,0,13,0,0,0,0
Skype,Company,1,0,1,1,0,0,5,0,0,0,0
Reuters,Company,1,0,1,1,0,0,7,0,0,0,0
Cleary Gottlieb Steen,Company,1,0,1,0,0,1,21,0,0,0,0
Morgan Stanley,Company,1,0,1,0,1,0,14,0,0,0,0
Hamilton Place Strategies,Company,1,0,1,0,0,1,25,0,0,0,0
Gallup,Company,1,0,1,1,0,0,6,0,0,0,0
Coindesk,Company,1,0,1,1,0,0,8,0,0,0,0
SecondMarket,Company,1,0,1,1,0,0,12,0,0,0,0
Deutsche Bank,Company,1,0,1,0,1,0,13,0,0,0,0
Wells Fargo,Company,1,0,1,0,1,0,11,0,0,0,0
Barclays,Company,1,0,1,1,0,0,8,0,0,0,0
Tesla,Company,1,0,1,1,0,0,5,0,0,0,0
Universa Investments,Company,1,0,1,0,1,0,20,0,0,0,0
New York Times Magazine,Company,1,0,1,0,0,1,23,0,0,0,0
Empirica Capital,Company,1,0,1,0,1,0,16,0,0,0,0
SocGen,Company,1,0,1,1,0,0,6,0,0,0,0
General Motors Co.,Company,1,0,1,0,0,1,18,1,0,0,0
Hillshre Brands,Company,1,0,1,0,1,0,15,0,0,0,0
Pilgrim's,Company,1,0,1,1,0,0,9,0,0,0,0
Pantheon Macroeconomics,Company,1,0,1,0,1,0,23,0,0,0,0
Business Insider,Company,1,0,1,0,1,0,16,0,0,0,0
Ford Motor Co.,Company,1,0,1,0,0,1,14,1,0,0,0
AdvisorShares,Company,1,0,1,1,0,0,13,0,0,0,0
Berkshire Hathaway Inc.,Company,1,0,1,0,0,1,23,1,0,0,0
NBA,Company,1,0,1,1,0,0,3,0,0,0,0
Toyota,Company,1,0,1,1,0,0,6,0,0,0,0
Forbes,Company,1,0,1,1,0,0,6,0,0,0,0
Deutsche Bank,Company,1,0,1,0,1,0,13,0,0,0,0
Goldman Sachs,Company,1,0,1,0,1,0,13,0,0,0,0
NASA,Company,1,0,1,1,0,0,4,0,0,0,0
Element Electronics,Company,1,0,1,0,1,0,19,0,0,0,0
JPMorgan Chase,Company,1,0,1,0,1,0,14,0,0,0,0
Bank of America,Company,1,0,1,0,0,1,15,0,0,0,0
Citigroup,Company,1,0,1,1,0,0,9,0,0,0,0
Lehman Brothers Holdings Inc,Company,1,0,1,0,0,1,28,0,0,0,0
Covington,Company,1,0,1,1,0,0,9,0,0,0,0
Credit Suisse,Company,1,0,1,0,1,0,13,0,0,0,0
Chicago Transit Authority,Company,1,0,1,0,0,1,25,0,0,0,0
Zillow,Company,1,0,1,1,0,0,6,0,0,0,0
Puppet Labs,Company,1,0,1,0,1,0,11,0,0,0,0
Sprint,Company,1,0,1,1,0,0,6,0,0,0,0
T-Mobile,Company,1,0,1,1,0,0,8,0,0,1,0
Amazon,Company,1,0,1,1,0,0,6,0,0,0,0
AirAsia,Company,1,0,1,1,0,0,7,0,0,0,0
Bank of England,Company,1,0,1,0,0,1,15,0,0,0,0
Beltology,Company,1,0,1,1,0,0,9,0,0,0,0
Cisco,Company,1,0,1,1,0,0,5,0,0,0,0
Arista Networks,Company,1,0,1,0,1,0,15,0,0,0,0
UPS,Company,1,0,1,1,0,0,3,0,0,0,0
Wal-Mart,Company,1,0,1,1,0,0,8,0,0,1,0
Jos. A. Bank,Company,1,0,1,0,0,1,12,1,0,0,0
USA Today,Company,1,0,1,0,1,0,9,0,0,0,0
BNP Paribas,Company,1,0,1,0,1,0,11,0,0,0,0
NBC,Company,1,0,1,1,0,0,3,0,0,0,0
Societe Generale,Company,1,0,1,0,1,0,16,0,0,0,0
National Science Foundation,Company,1,0,1,0,0,1,27,0,0,0,0
ABC,Company,1,0,1,1,0,0,3,0,0,0,0
McDonald's,Company,1,0,1,1,0,0,10,0,0,0,0
Graham Partners,Company,1,0,1,0,1,0,15,0,0,0,0
Wells Capital Management,Company,1,0,1,0,0,1,24,0,0,0,0
TD Ameritrade,Company,1,0,1,0,1,0,13,0,0,0,0
Target,Company,1,0,1,1,0,0,6,0,0,0,0
Quicken Loans,Company,1,0,1,0,1,0,13,0,0,0,0
PayPal,Company,1,0,1,1,0,0,6,0,0,0,0
CoinJar,Company,1,0,1,1,0,0,7,0,0,0,0
Athens Acquisitions LLC,Company,1,0,1,0,0,1,23,0,0,0,0
MGM,Company,1,0,1,1,0,0,3,0,0,0,0
United Therapeutics,Company,1,0,1,0,1,0,19,0,0,0,0
Yahoo,Company,1,0,1,1,0,0,5,0,0,0,0
Sirius Satellite Radio,Company,1,0,1,0,0,1,22,0,0,0,0
Pershing Advisor Solutions,Company,1,0,1,0,0,1,26,0,0,0,0
ConEd,Company,1,0,1,1,0,0,5,0,0,0,0
Twitter,Company,1,0,1,1,0,0,7,0,0,0,0
JP Morgan Chase,Company,1,0,1,0,0,1,15,0,0,0,0
Chase,Company,1,0,1,1,0,0,5,0,0,0,0
BlackBerry,Company,1,0,1,1,0,0,10,0,0,0,0
Bitcoin,Company,1,0,1,1,0,0,7,0,0,0,0
Goldman Sachs,Company,1,0,1,0,1,0,13,0,0,0,0
Millennial Media,Company,1,0,1,0,1,0,16,0,0,0,0
Excite,Company,1,0,1,1,0,0,6,0,0,0,0
NBC Sports,Company,1,0,1,0,1,0,10,0,0,0,0
Apple,Company,1,0,1,1,0,0,5,0,0,0,0
Merrill Lynch,Company,1,0,1,0,1,0,13,0,0,0,0
Tesla,Company,1,0,1,1,0,0,5,0,0,0,0
Burberry,Company,1,0,1,1,0,0,8,0,0,0,0
Walmart,Company,1,0,1,1,0,0,7,0,0,0,0
Kohl's,Company,1,0,1,1,0,0,6,0,0,0,0
Amazon,Company,1,0,1,1,0,0,6,0,0,0,0
Citi,Company,1,0,1,1,0,0,4,0,0,0,0
Netflix,Company,1,0,1,1,0,0,7,0,0,0,0
CNBC,Company,1,0,1,1,0,0,4,0,0,0,0
McKesson,Company,1,0,1,1,0,0,8,0,0,0,0
Deutsche Bank,Company,1,0,1,0,1,0,13,0,0,0,0
Amex,Company,1,0,1,1,0,0,4,0,0,0,0
SearchMedia Holdings,Company,1,0,1,0,1,0,20,0,0,0,0
Men's Wearhouse,Company,1,0,1,0,1,0,15,0,0,0,0
Lululemon,Company,1,0,1,1,0,0,9,0,0,0,0
Yelp,Company,1,0,1,1,0,0,4,0,0,0,0
Lyft,Company,1,0,1,1,0,0,4,0,0,0,0
Uber,Company,1,0,1,1,0,0,4,0,0,0,0
Airbnb,Company,1,0,1,1,0,0,6,0,0,0,0
Red Peak Branding,Company,1,0,1,0,0,1,17,0,0,0,0
Zillow,Company,1,0,1,1,0,0,6,0,0,0,0
Hayman Capital,Company,1,0,1,0,1,0,14,0,0,0,0
Virgin,Company,1,0,1,1,0,0,6,0,0,0,0
Dell,Company,1,0,1,1,0,0,4,0,0,0,0
Deloitte,Company,1,0,1,1,0,0,8,0,0,0,0
Boeing,Company,1,0,1,1,0,0,6,0,0,0,0
Nanex,Company,1,0,1,1,0,0,5,0,0,0,0
Morgan Stanley,Company,1,0,1,0,1,0,14,0,0,0,0
PIMCO,Company,1,0,1,1,0,0,5,0,0,0,0
Euro Pacific Capital,Company,1,0,1,0,0,1,20,0,0,0,0
Trulia,Company,1,0,1,1,0,0,6,0,0,0,0
Bank of America,Company,1,0,1,0,0,1,15,0,0,0,0
Caterpillar,Company,1,0,1,1,0,0,11,0,0,0,0
DoubleLine Capital,Company,1,0,1,0,1,0,18,0,0,0,0
Blackstone,Company,1,0,1,1,0,0,10,0,0,0,0
Starbucks,Company,1,0,1,1,0,0,9,0,0,0,0
Wynn Resorts,Company,1,0,1,0,1,0,12,0,0,0,0
Pershing Square Capital Management,Company,1,0,1,0,0,1,34,0,0,0,0
Howard Hughes Corporation,Company,1,0,1,0,0,1,25,0,0,0,0
UPS,Company,1,0,1,1,0,0,3,0,0,0,0
Facebook,Company,1,0,1,1,0,0,8,0,0,0,0
Chipotle,Company,1,0,1,1,0,0,8,0,0,0,0
JCPenney,Company,1,0,1,1,0,0,8,0,0,0,0
Richard Benstein Advisors,Company,1,0,1,0,0,1,25,0,0,0,0
Emerging Markets Group,Company,1,0,1,0,0,1,22,0,0,0,0
StreetID,Company,1,0,1,1,0,0,8,0,0,0,0
OneWire,Company,1,0,1,1,0,0,7,0,0,0,0
GE,Company,1,0,1,1,0,0,2,0,0,0,0
Alcatel-Lucent,Company,1,0,1,1,0,0,14,0,0,1,0
McCabe Reserach and Consulting,Company,1,0,1,0,0,1,30,0,0,0,0
Smartcredit.com,Company,1,0,1,1,0,0,15,1,0,0,0
Skullcandy,Company,1,0,1,1,0,0,10,0,0,0,0
Siemens America,Company,1,0,1,0,1,0,15,0,0,0,0
Google,Company,1,0,1,1,0,0,6,0,0,0,0
Microsoft,Company,1,0,1,1,0,0,9,0,0,0,0
Comcast Corporation,Company,1,0,1,0,1,0,19,0,0,0,0
National Association for Female Executives,Company,1,0,1,0,0,1,42,0,0,0,0
IGT,Company,1,0,1,1,0,0,3,0,0,0,0
SAC,Company,1,0,1,1,0,0,3,0,0,0,0
Cisco,Company,1,0,1,1,0,0,5,0,0,0,0
Sears,Company,1,0,1,1,0,0,5,0,0,0,0
Encana,Company,1,0,1,1,0,0,6,0,0,0,0
Macy's,Company,1,0,1,1,0,0,6,0,0,0,0
J. Crew,Company,1,0,1,0,1,0,7,1,0,0,0
Kingston Financial,Company,1,0,1,0,1,0,18,0,0,0,0
Chesapeake Energy,Company,1,0,1,0,1,0,17,0,0,0,0
2100 Xenon,Company,1,0,1,0,1,0,10,0,0,0,0
Eden Rock Capital Management,Company,1,0,1,0,0,1,28,0,0,0,0
Airbus,Company,1,0,1,1,0,0,6,0,0,0,0
Urban Outfitters,Company,1,0,1,0,1,0,16,0,0,0,0
Lotus Engineering Group,Company,1,0,1,0,0,1,23,0,0,0,0
CoreLogic,Company,1,0,1,1,0,0,9,0,0,0,0
Nike,Company,1,0,1,1,0,0,4,0,0,0,0
Best Buy,Company,1,0,1,0,1,0,8,0,0,0,0
Ford,Company,1,0,1,1,0,0,4,0,0,0,0
Independent Community Bankers of America,Company,1,0,1,0,0,1,40,0,0,0,0
Barclays's,Company,1,0,1,1,0,0,10,0,0,0,0
The Washington Post,Company,1,0,1,0,0,1,19,0,0,0,0
Exxon,Company,1,0,1,1,0,0,5,0,0,0,0
Energy Innovation: Policy and Technology LLC,Company,1,0,1,0,0,1,44,0,0,0,0
Bloomberg,Company,1,0,1,1,0,0,9,0,0,0,0
Northrop Grumman,Company,1,0,1,0,1,0,16,0,0,0,0
Groupon,Company,1,0,1,1,0,0,7,0,0,0,0
Nutronics Labs,Company,1,0,1,0,1,0,14,0,0,0,0
AC Propulsion,Company,1,0,1,0,1,0,13,0,0,0,0
IBM,Company,1,0,1,1,0,0,3,0,0,0,0
Promontory,Company,1,0,1,1,0,0,10,0,0,0,0
Iowa Lottery,Company,1,0,1,0,1,0,12,0,0,0,0
Home Depot,Company,1,0,1,0,1,0,10,0,0,0,0
Greenlight Capital,Company,1,0,1,0,1,0,18,0,0,0,0
Herbalife,Company,1,0,1,1,0,0,9,0,0,0,0
HP,Company,1,0,1,1,0,0,2,0,0,0,0
WSJ,Company,1,0,1,1,0,0,3,0,0,0,0
JC Penney,Company,1,0,1,0,1,0,9,0,0,0,0
Apple,Company,1,0,1,1,0,0,5,0,0,0,0
CNBC,Company,1,0,1,1,0,0,4,0,0,0,0
New York Times,Company,1,0,1,0,0,1,14,0,0,0,0
Facebook,Company,1,0,1,1,0,0,8,0,0,0,0
BofA,Company,1,0,1,1,0,0,4,0,0,0,0
Merrill Lynch,Company,1,0,1,0,1,0,13,0,0,0,0
Bloomberg,Company,1,0,1,1,0,0,9,0,0,0,0
Blackberry,Company,1,0,1,1,0,0,10,0,0,0,0
Barclays,Company,1,0,1,1,0,0,8,0,0,0,0
Nomura,Company,1,0,1,1,0,0,6,0,0,0,0
Yahoo,Company,1,0,1,1,0,0,5,0,0,0,0
Tesla,Company,1,0,1,1,0,0,5,0,0,0,0
Amazon,Company,1,0,1,1,0,0,6,0,0,0,0
BHP Billiton,Company,1,0,1,0,1,0,12,0,0,0,0
AIG,Company,1,0,1,1,0,0,3,0,0,0,0
Groupon,Company,1,0,1,1,0,0,7,0,0,0,0
Cisco,Company,1,0,1,1,0,0,5,0,0,0,0
Nutronics Labs,Company,1,0,1,0,1,0,14,0,0,0,0
AC Propulsion,Company,1,0,1,0,1,0,13,0,0,0,0
Solaia Capital,Company,1,0,1,0,1,0,14,0,0,0,0
Patriot National Bank,Company,1,0,1,0,0,1,21,0,0,0,0
Abercrombie and Fitch,Company,1,0,1,0,0,1,21,0,0,0,0
OneWire,Company,1,0,1,1,0,0,7,0,0,0,0
Carver Bancorp.,Company,1,0,1,0,1,0,15,1,0,0,0
Wal-mart,Company,1,0,1,1,0,0,8,0,0,1,0
Bear Stearns,Company,1,0,1,0,1,0,12,0,0,0,0
Goldman Sachs,Company,1,0,1,0,1,0,13,0,0,0,0
IDA Ireland,Company,1,0,1,0,1,0,11,0,0,0,0
Altegris,Company,1,0,1,1,0,0,8,0,0,0,0
JP Morgan,Company,1,0,1,0,1,0,9,0,0,0,0
Chase Reserve,Company,1,0,1,0,1,0,13,0,0,0,0
AEGIS FinServ Corp.,Company,1,0,1,0,0,1,19,1,0,0,0
Oracle,Company,1,0,1,1,0,0,6,0,0,0,0
Credit Suisse,Company,1,0,1,0,1,0,13,0,0,0,0
Bank of China,Company,1,0,1,0,0,1,13,0,0,0,0
Royal Bank of Scotland,Company,1,0,1,0,0,1,22,0,0,0,0
Kohl's Corp.,Company,1,0,1,0,1,0,12,1,0,0,0
United Parcel Service Inc.,Company,1,0,1,0,0,1,26,1,0,0,0
Siemens,Company,1,0,1,1,0,0,7,0,0,0,0
Google,Company,1,0,1,1,0,0,6,0,0,0,0
Comcast,Company,1,0,1,1,0,0,7,0,0,0,0
GreenLight Capital,Company,1,0,1,0,1,0,18,0,0,0,0
IKEA,Company,1,0,1,1,0,0,4,0,0,0,0
NRA,Company,1,0,1,1,0,0,3,0,0,0,0
Snapfish,Company,1,0,1,1,0,0,8,0,0,0,0
Sony,Company,1,0,1,1,0,0,4,0,0,0,0
AOL,Company,1,0,1,1,0,0,3,0,0,0,0
Bank of America,Company,1,0,1,0,0,1,15,0,0,0,0
Morgan Stanley,Company,1,0,1,0,1,0,14,0,0,0,0
Wyse,Company,1,0,1,1,0,0,4,0,0,0,0
Alcoa,Company,1,0,1,1,0,0,5,0,0,0,0
CoreLogic,Company,1,0,1,1,0,0,9,0,0,0,0
Trulia,Company,1,0,1,1,0,0,6,0,0,0,0
PIMCO,Company,1,0,1,1,0,0,5,0,0,0,0
SAC,Company,1,0,1,1,0,0,3,0,0,0,0
Caterpillar,Company,1,0,1,1,0,0,11,0,0,0,0
Visteon,Company,1,0,1,1,0,0,7,0,0,0,0
Pershing Square Capital Management,Company,1,0,1,0,0,1,34,0,0,0,0
Netflix,Company,1,0,1,1,0,0,7,0,0,0,0
Deutsche Bank,Company,1,0,1,0,1,0,13,0,0,0,0
Idealab,Company,1,0,1,1,0,0,7,0,0,0,0
Microsoft,Company,1,0,1,1,0,0,9,0,0,0,0
Dell,Company,1,0,1,1,0,0,4,0,0,0,0
Jeffries,Company,1,0,1,1,0,0,8,0,0,0,0
Lehman Brothers,Company,1,0,1,0,1,0,15,0,0,0,0
PSP Capital Partners,Company,1,0,1,0,0,1,20,0,0,0,0
Hammerstone Group,Company,1,0,1,0,1,0,17,0,0,0,0
Boeing,Company,1,0,1,1,0,0,6,0,0,0,0
Chesapeake Energy,Company,1,0,1,0,1,0,17,0,0,0,0
Wynn Resorts,Company,1,0,1,0,1,0,12,0,0,0,0
Howard Hughes Corporation,Company,1,0,1,0,0,1,25,0,0,0,0
Lululemon,Company,1,0,1,1,0,0,9,0,0,0,0
RecessionAlert.com,Company,1,0,1,1,0,0,18,1,0,0,0
KFC,Company,1,0,1,1,0,0,3,0,0,0,0
BlackRock,Company,1,0,1,1,0,0,9,0,0,0,0
